id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,geometry
13386468,Primary Urban Center,Honolulu,21.28016,-157.82748,POINT (-157.82748 21.28016)
13387133,Kihei-Makena,Maui,20.72897,-156.45117,POINT (-156.45117 20.72897)
13392283,Koolauloa,Honolulu,21.70476,-157.99677,POINT (-157.99677 21.70476)
13393054,Koolauloa,Honolulu,21.70477,-157.99649,POINT (-157.99649 21.70477)
13733453,Primary Urban Center,Honolulu,21.34682,-157.85571,POINT (-157.85571 21.34682)
13734434,North Shore Kauai,Kauai,22.22265,-159.48947,POINT (-159.48947 22.22265)
13750502,Kihei-Makena,Maui,20.72828,-156.45031,POINT (-156.45031 20.72828)
13758391,South Kona,Hawaii,19.46875,-155.91282,POINT (-155.91282 19.46875)
13764353,South Kona,Hawaii,19.31472,-155.87602,POINT (-155.87602 19.31472)
13767999,Lahaina,Maui,21.00202,-156.65928,POINT (-156.65928 21.00202)
13448766,Lahaina,Maui,20.94708,-156.6905,POINT (-156.6905 20.94708)
13448908,North Kona,Hawaii,19.67647,-155.98094,POINT (-155.98094 19.67647)
13451570,Kihei-Makena,Maui,20.72478,-156.4471,POINT (-156.4471 20.72478)
13454983,Paia-Haiku,Maui,20.91964,-156.30813,POINT (-156.30813 20.91964)
13464067,Primary Urban Center,Honolulu,21.27865,-157.82318,POINT (-157.82318 21.27865)
13768135,Kihei-Makena,Maui,20.71987,-156.44522,POINT (-156.44522 20.71987)
13769360,Kihei-Makena,Maui,20.71668,-156.44544,POINT (-156.44544 20.71668)
13778641,South Kohala,Hawaii,19.93759,-155.86327,POINT (-155.86327 19.93759)
13464934,North Shore Oahu,Honolulu,21.67957,-158.03387,POINT (-158.03387 21.67957)
13466650,South Kohala,Hawaii,19.94345,-155.85683,POINT (-155.85683 19.94345)
12959046,Primary Urban Center,Honolulu,21.27195,-157.82169,POINT (-157.82169 21.27195)
13494961,Koolauloa,Honolulu,21.59153,-157.89201,POINT (-157.89201 21.59153)
13498767,Primary Urban Center,Honolulu,21.27411,-157.8227,POINT (-157.8227 21.27411)
13794670,North Shore Kauai,Kauai,22.22362,-159.48125,POINT (-159.48125 22.22362)
12966769,Lahaina,Maui,20.96141,-156.68249,POINT (-156.68249 20.96141)
13798134,Koolaupoko,Honolulu,21.39596,-157.72964,POINT (-157.72964 21.39596)
13802888,North Shore Kauai,Kauai,22.22726,-159.47959,POINT (-159.47959 22.22726)
13804092,South Kohala,Hawaii,19.94781,-155.85896,POINT (-155.85896 19.94781)
13804286,Primary Urban Center,Honolulu,21.28694,-157.83264,POINT (-157.83264 21.28694)
13510305,Lahaina,Maui,20.94663,-156.69161,POINT (-156.69161 20.94663)
13511124,Kihei-Makena,Maui,20.72671,-156.44637,POINT (-156.44637 20.72671)
12967464,Lahaina,Maui,20.96363,-156.68189,POINT (-156.68189 20.96363)
13511167,Kihei-Makena,Maui,20.72543,-156.44272,POINT (-156.44272 20.72543)
13808810,Kihei-Makena,Maui,20.70063,-156.42684,POINT (-156.42684 20.70063)
13810977,Puna,Hawaii,19.39866,-154.92442,POINT (-154.92442 19.39866)
12968313,Lahaina,Maui,20.95444,-156.68581,POINT (-156.68581 20.95444)
12974157,Lahaina,Maui,20.86053,-156.66963,POINT (-156.66963 20.86053)
13812523,Puna,Hawaii,19.39923,-154.92332,POINT (-154.92332 19.39923)
13813723,Primary Urban Center,Honolulu,21.27737,-157.82494,POINT (-157.82494 21.27737)
13814845,Kihei-Makena,Maui,20.75665,-156.45775,POINT (-156.45775 20.75665)
13817696,Koolauloa,Honolulu,21.5896,-157.89043,POINT (-157.89043 21.5896)
13515205,Kihei-Makena,Maui,20.78469,-156.4674,POINT (-156.4674 20.78469)
13525381,East Honolulu,Honolulu,21.28488,-157.72589,POINT (-157.72589 21.28488)
13526239,South Kohala,Hawaii,19.94923,-155.85614,POINT (-155.85614 19.94923)
13526549,Koolaupoko,Honolulu,21.38847,-157.73562,POINT (-157.73562 21.38847)
13528116,Lahaina,Maui,20.93288,-156.69171,POINT (-156.69171 20.93288)
13531117,Kihei-Makena,Maui,20.78426,-156.46538,POINT (-156.46538 20.78426)
13533299,Primary Urban Center,Honolulu,21.2875,-157.83475,POINT (-157.83475 21.2875)
13822881,South Kona,Hawaii,19.47291,-155.91803,POINT (-155.91803 19.47291)
13824596,North Shore Kauai,Kauai,22.22285,-159.49615,POINT (-159.49615 22.22285)
13829617,South Kona,Hawaii,19.3144,-155.87568,POINT (-155.87568 19.3144)
12986481,Lahaina,Maui,20.99647,-156.6581,POINT (-156.6581 20.99647)
13841965,Kihei-Makena,Maui,20.72618,-156.44718,POINT (-156.44718 20.72618)
13846519,Lahaina,Maui,20.963224,-156.683624,POINT (-156.683624 20.963224)
12997475,Primary Urban Center,Honolulu,21.30115,-157.78908,POINT (-157.78908 21.30115)
13534112,Primary Urban Center,Honolulu,21.28852,-157.83442,POINT (-157.83442 21.28852)
13534214,Primary Urban Center,Honolulu,21.28686,-157.83271,POINT (-157.83271 21.28686)
13560341,Kihei-Makena,Maui,20.72565,-156.44646,POINT (-156.44646 20.72565)
13004104,Koloa-Poipu,Kauai,21.87404,-159.45204,POINT (-159.45204 21.87404)
13847172,South Kona,Hawaii,19.44986,-155.87395,POINT (-155.87395 19.44986)
13004387,Kihei-Makena,Maui,20.79645,-156.50584,POINT (-156.50584 20.79645)
13005894,Koolauloa,Honolulu,21.70146,-157.99437,POINT (-157.99437 21.70146)
13847841,Primary Urban Center,Honolulu,21.31101,-157.81138,POINT (-157.81138 21.31101)
13847990,Puna,Hawaii,19.43008,-155.22687,POINT (-155.22687 19.43008)
13848192,South Kohala,Hawaii,19.92834,-155.88461,POINT (-155.88461 19.92834)
13018788,Primary Urban Center,Honolulu,21.28342,-157.83789,POINT (-157.83789 21.28342)
13848211,Puna,Hawaii,19.43008,-155.22687,POINT (-155.22687 19.43008)
13564088,Ewa,Honolulu,21.33383,-158.12125,POINT (-158.12125 21.33383)
13019918,Waianae,Honolulu,21.46112,-158.21212,POINT (-158.21212 21.46112)
13564551,Primary Urban Center,Honolulu,21.27517,-157.8227,POINT (-157.8227 21.27517)
13564779,Lahaina,Maui,21.00233,-156.65972,POINT (-156.65972 21.00233)
13849002,Puna,Hawaii,19.43008,-155.22687,POINT (-155.22687 19.43008)
13849363,Puna,Hawaii,19.43008,-155.22687,POINT (-155.22687 19.43008)
13019920,Primary Urban Center,Honolulu,21.27509,-157.82396,POINT (-157.82396 21.27509)
13849722,Primary Urban Center,Honolulu,21.28041,-157.82633,POINT (-157.82633 21.28041)
13849860,Puna,Hawaii,19.42894,-155.22584,POINT (-155.22584 19.42894)
13567487,South Hilo,Hawaii,19.73251212723629,-155.0277280314316,POINT (-155.0277280314316 19.73251212723629)
13576245,Lahaina,Maui,20.94877,-156.69149,POINT (-156.69149 20.94877)
13577788,Lihue,Kauai,22.01116,-159.33976,POINT (-159.33976 22.01116)
13588632,Primary Urban Center,Honolulu,21.28182,-157.81673,POINT (-157.81673 21.28182)
13020241,Kihei-Makena,Maui,20.75065,-156.4582,POINT (-156.4582 20.75065)
13021366,Lahaina,Maui,20.94958,-156.68942,POINT (-156.68942 20.94958)
13590814,North Kona,Hawaii,19.60571,-155.97412,POINT (-155.97412 19.60571)
13863011,Puna,Hawaii,19.55994,-154.88801,POINT (-154.88801 19.55994)
13864713,North Shore Kauai,Kauai,22.22718,-159.47998,POINT (-159.47998 22.22718)
13602493,Kihei-Makena,Maui,20.7936,-156.50844,POINT (-156.50844 20.7936)
13021749,Primary Urban Center,Honolulu,21.27481,-157.82293,POINT (-157.82293 21.27481)
13604590,Kihei-Makena,Maui,20.79354,-156.50903,POINT (-156.50903 20.79354)
13605256,Kihei-Makena,Maui,20.79474,-156.50916,POINT (-156.50916 20.79474)
13605488,Kihei-Makena,Maui,20.79464,-156.50909,POINT (-156.50909 20.79464)
13867118,North Shore Kauai,Kauai,22.22699,-159.47999,POINT (-159.47999 22.22699)
13032567,North Kona,Hawaii,19.58174,-155.96652,POINT (-155.96652 19.58174)
13868053,South Hilo,Hawaii,19.73592,-155.0424,POINT (-155.0424 19.73592)
13621503,Kihei-Makena,Maui,20.71664,-156.4445,POINT (-156.4445 20.71664)
13045517,Primary Urban Center,Honolulu,21.27594,-157.82309,POINT (-157.82309 21.27594)
13622288,Primary Urban Center,Honolulu,21.29296,-157.78933,POINT (-157.78933 21.29296)
13883754,North Shore Kauai,Kauai,22.22053,-159.49458,POINT (-159.49458 22.22053)
13885407,North Shore Kauai,Kauai,22.21972,-159.49601,POINT (-159.49601 22.21972)
13886957,Kihei-Makena,Maui,20.76386,-156.45642,POINT (-156.45642 20.76386)
13622429,North Kona,Hawaii,19.61321,-155.97214,POINT (-155.97214 19.61321)
13623119,Koolauloa,Honolulu,21.602,-157.8996,POINT (-157.8996 21.602)
13625389,Kihei-Makena,Maui,20.74814,-156.45752,POINT (-156.45752 20.74814)
13637668,Kihei-Makena,Maui,20.71572,-156.44481,POINT (-156.44481 20.71572)
13897504,South Kohala,Hawaii,19.92544,-155.79612,POINT (-155.79612 19.92544)
13900375,Koloa-Poipu,Kauai,21.88424,-159.46506,POINT (-159.46506 21.88424)
13045933,Lahaina,Maui,20.91717,-156.69589,POINT (-156.69589 20.91717)
13917580,Primary Urban Center,Honolulu,21.27787,-157.82352,POINT (-157.82352 21.27787)
13637812,Koloa-Poipu,Kauai,21.8779,-159.46055,POINT (-159.46055 21.8779)
13046844,Primary Urban Center,Honolulu,21.27909,-157.82686,POINT (-157.82686 21.27909)
13641226,Koloa-Poipu,Kauai,21.87532,-159.45299,POINT (-159.45299 21.87532)
13049820,Primary Urban Center,Honolulu,21.28656,-157.83761,POINT (-157.83761 21.28656)
13642444,Lahaina,Maui,20.93397,-156.68924,POINT (-156.68924 20.93397)
13055971,North Shore Oahu,Honolulu,21.58671,-158.10209,POINT (-158.10209 21.58671)
13654767,South Hilo,Hawaii,19.72448,-155.0946,POINT (-155.0946 19.72448)
13922243,Waianae,Honolulu,21.48333,-158.20472,POINT (-158.20472 21.48333)
13924752,Ewa,Honolulu,21.31164,-158.0214,POINT (-158.0214 21.31164)
13925077,Kihei-Makena,Maui,20.797,-156.50524,POINT (-156.50524 20.797)
13928298,Kihei-Makena,Maui,20.69648,-156.44301,POINT (-156.44301 20.69648)
13656039,Lahaina,Maui,20.87538,-156.67497,POINT (-156.67497 20.87538)
13656230,South Kohala,Hawaii,19.9273,-155.88261,POINT (-155.88261 19.9273)
13934778,Lahaina,Maui,20.89157,-156.68461,POINT (-156.68461 20.89157)
13063404,Kihei-Makena,Maui,20.76403,-156.45842,POINT (-156.45842 20.76403)
13934996,Lahaina,Maui,20.97164,-156.67945,POINT (-156.67945 20.97164)
13939774,North Shore Oahu,Honolulu,21.67945,-158.03604,POINT (-158.03604 21.67945)
13942683,Primary Urban Center,Honolulu,21.27976,-157.8311,POINT (-157.8311 21.27976)
13954286,Koolauloa,Honolulu,21.70437,-157.99693,POINT (-157.99693 21.70437)
13960740,East Honolulu,Honolulu,21.27252,-157.70622,POINT (-157.70622 21.27252)
13960772,Koloa-Poipu,Kauai,21.88153,-159.45049,POINT (-159.45049 21.88153)
13656756,Kihei-Makena,Maui,20.71632,-156.44465,POINT (-156.44465 20.71632)
13657322,Lanai,Maui,20.82988,-156.92021,POINT (-156.92021 20.82988)
13658484,Puna,Hawaii,19.54631,-154.86461,POINT (-154.86461 19.54631)
13674491,Primary Urban Center,Honolulu,21.28338,-157.82872,POINT (-157.82872 21.28338)
13675215,Lahaina,Maui,20.961016,-156.683853,POINT (-156.683853 20.961016)
13063671,Primary Urban Center,Honolulu,21.27195,-157.82169,POINT (-157.82169 21.27195)
13685187,Makawao-Pukalani-Kula,Maui,20.84313,-156.3326,POINT (-156.3326 20.84313)
13697472,Kihei-Makena,Maui,20.72203,-156.44675,POINT (-156.44675 20.72203)
13700013,South Kohala,Hawaii,20.02205031323844,-155.77369969842414,POINT (-155.77369969842414 20.02205031323844)
13700808,Koolauloa,Honolulu,21.69894,-157.99469,POINT (-157.99469 21.69894)
13701068,Primary Urban Center,Honolulu,21.28539,-157.80694,POINT (-157.80694 21.28539)
13710986,South Hilo,Hawaii,19.72957,-155.08791,POINT (-155.08791 19.72957)
13714981,Lahaina,Maui,20.96198,-156.68395,POINT (-156.68395 20.96198)
13725091,North Kona,Hawaii,19.57153,-155.95449,POINT (-155.95449 19.57153)
13726137,North Kohala,Hawaii,20.23026,-155.77509,POINT (-155.77509 20.23026)
13731509,Lahaina,Maui,20.95217,-156.68724,POINT (-156.68724 20.95217)
13732116,North Shore Oahu,Honolulu,21.59271,-158.10193,POINT (-158.10193 21.59271)
13732529,Primary Urban Center,Honolulu,21.28428,-157.83847,POINT (-157.83847 21.28428)
14071135,Primary Urban Center,Honolulu,21.28736,-157.83295,POINT (-157.83295 21.28736)
14074907,Koolauloa,Honolulu,21.55579,-157.85542,POINT (-157.85542 21.55579)
14075164,Kapaa-Wailua,Kauai,22.06754,-159.31764,POINT (-159.31764 22.06754)
14075807,Kihei-Makena,Maui,20.76541,-156.4565,POINT (-156.4565 20.76541)
14076112,North Shore Kauai,Kauai,22.2241,-159.46885,POINT (-159.46885 22.2241)
14077191,Kihei-Makena,Maui,20.74857,-156.45542,POINT (-156.45542 20.74857)
14077458,Primary Urban Center,Honolulu,21.27479,-157.82098,POINT (-157.82098 21.27479)
14087437,Puna,Hawaii,19.43845,-155.21793,POINT (-155.21793 19.43845)
14089318,Primary Urban Center,Honolulu,21.27976,-157.8311,POINT (-157.8311 21.27976)
14091482,Kihei-Makena,Maui,20.75862,-156.45926,POINT (-156.45926 20.75862)
14091782,Paia-Haiku,Maui,20.89202,-156.31133,POINT (-156.31133 20.89202)
14092533,Lahaina,Maui,20.91614,-156.69605,POINT (-156.69605 20.91614)
13977883,Primary Urban Center,Honolulu,21.2623,-157.82115,POINT (-157.82115 21.2623)
13978008,Koloa-Poipu,Kauai,21.88173,-159.47565,POINT (-159.47565 21.88173)
13980972,Primary Urban Center,Honolulu,21.28034,-157.82524,POINT (-157.82524 21.28034)
13995006,Puna,Hawaii,19.59534,-154.93442,POINT (-154.93442 19.59534)
13995126,Koloa-Poipu,Kauai,21.88564,-159.46414,POINT (-159.46414 21.88564)
13997619,Makawao-Pukalani-Kula,Maui,20.78135,-156.30925,POINT (-156.30925 20.78135)
13999725,Lahaina,Maui,20.92299,-156.69169,POINT (-156.69169 20.92299)
14004631,North Kona,Hawaii,19.61727,-155.9625,POINT (-155.9625 19.61727)
14013403,North Shore Kauai,Kauai,22.22348,-159.48284,POINT (-159.48284 22.22348)
14013822,Kihei-Makena,Maui,20.69141,-156.43567,POINT (-156.43567 20.69141)
14014901,Lahaina,Maui,20.95797,-156.684982,POINT (-156.684982 20.95797)
14015598,Koloa-Poipu,Kauai,21.8751,-159.45305,POINT (-159.45305 21.8751)
14025217,Koolauloa,Honolulu,21.65031,-157.92797,POINT (-157.92797 21.65031)
14025518,South Kohala,Hawaii,19.94584,-155.78885,POINT (-155.78885 19.94584)
14026809,Kapaa-Wailua,Kauai,22.06048,-159.319,POINT (-159.319 22.06048)
14028842,Paia-Haiku,Maui,20.92148,-156.33144,POINT (-156.33144 20.92148)
14029034,Lahaina,Maui,20.95441,-156.68632,POINT (-156.68632 20.95441)
14029661,Paia-Haiku,Maui,20.89202,-156.31133,POINT (-156.31133 20.89202)
14031782,Kihei-Makena,Maui,20.71828,-156.44612,POINT (-156.44612 20.71828)
14040723,Koolaupoko,Honolulu,21.39894,-157.73108,POINT (-157.73108 21.39894)
14042114,Kihei-Makena,Maui,20.72516,-156.44645,POINT (-156.44645 20.72516)
14047014,Koolauloa,Honolulu,21.64994,-157.92979,POINT (-157.92979 21.64994)
14236440,Kihei-Makena,Maui,20.76046,-156.45831,POINT (-156.45831 20.76046)
14247250,Primary Urban Center,Honolulu,21.28328,-157.83819,POINT (-157.83819 21.28328)
14252298,Lahaina,Maui,20.88154,-156.68359,POINT (-156.68359 20.88154)
14255110,North Shore Kauai,Kauai,22.22419,-159.48714,POINT (-159.48714 22.22419)
14256078,South Hilo,Hawaii,19.7319,-155.08884,POINT (-155.08884 19.7319)
14283068,Kihei-Makena,Maui,20.72319,-156.44811,POINT (-156.44811 20.72319)
14298422,Primary Urban Center,Honolulu,21.28001,-157.83096,POINT (-157.83096 21.28001)
14298859,Kihei-Makena,Maui,20.79619,-156.50491,POINT (-156.50491 20.79619)
14302764,Molokai,Maui,21.18611,-157.24454,POINT (-157.24454 21.18611)
14305105,Kihei-Makena,Maui,20.72634,-156.44794,POINT (-156.44794 20.72634)
14305359,Primary Urban Center,Honolulu,21.28433,-157.83302,POINT (-157.83302 21.28433)
14093845,Lahaina,Maui,20.9734,-156.67814,POINT (-156.67814 20.9734)
14107426,North Kona,Hawaii,19.57802,-155.96612,POINT (-155.96612 19.57802)
14107968,Primary Urban Center,Honolulu,21.278336,-157.83316,POINT (-157.83316 21.278336)
14112918,Primary Urban Center,Honolulu,21.280003,-157.827469,POINT (-157.827469 21.280003)
14112921,Primary Urban Center,Honolulu,21.28552,-157.83955,POINT (-157.83955 21.28552)
14112923,Primary Urban Center,Honolulu,21.28552,-157.83955,POINT (-157.83955 21.28552)
14112927,Primary Urban Center,Honolulu,21.28552,-157.83955,POINT (-157.83955 21.28552)
14112928,Primary Urban Center,Honolulu,21.28552,-157.83955,POINT (-157.83955 21.28552)
13065875,South Kohala,Hawaii,20.02687,-155.7022,POINT (-155.7022 20.02687)
14112929,Primary Urban Center,Honolulu,21.275042,-157.824539,POINT (-157.824539 21.275042)
14113570,Primary Urban Center,Honolulu,21.28254,-157.82919,POINT (-157.82919 21.28254)
14113572,Primary Urban Center,Honolulu,21.28252,-157.829742,POINT (-157.829742 21.28252)
14311615,Lahaina,Maui,20.91447,-156.69478,POINT (-156.69478 20.91447)
14321536,Lahaina,Maui,20.8777,-156.67608,POINT (-156.67608 20.8777)
13066166,Kihei-Makena,Maui,20.703,-156.42663,POINT (-156.42663 20.703)
13066635,North Kona,Hawaii,19.57309,-155.96452,POINT (-155.96452 19.57309)
14323092,Koolaupoko,Honolulu,21.41635,-157.74423,POINT (-157.74423 21.41635)
14324698,Koolaupoko,Honolulu,21.3878,-157.73787,POINT (-157.73787 21.3878)
14336288,Puna,Hawaii,19.43693,-155.24542,POINT (-155.24542 19.43693)
14336844,Lahaina,Maui,20.87543,-156.6763,POINT (-156.6763 20.87543)
14342866,Lahaina,Maui,20.92582,-156.6901,POINT (-156.6901 20.92582)
14343881,Primary Urban Center,Honolulu,21.28797,-157.83358,POINT (-157.83358 21.28797)
14113574,Primary Urban Center,Honolulu,21.28254,-157.82919,POINT (-157.82919 21.28254)
14113575,Primary Urban Center,Honolulu,21.28254,-157.82919,POINT (-157.82919 21.28254)
14113576,Primary Urban Center,Honolulu,21.28254,-157.82919,POINT (-157.82919 21.28254)
14113577,Primary Urban Center,Honolulu,21.28254,-157.82919,POINT (-157.82919 21.28254)
14113580,Primary Urban Center,Honolulu,21.28254,-157.82919,POINT (-157.82919 21.28254)
14113581,Primary Urban Center,Honolulu,21.282539,-157.829193,POINT (-157.829193 21.282539)
13066822,Koloa-Poipu,Kauai,21.880737,-159.474884,POINT (-159.474884 21.880737)
14344697,Lahaina,Maui,20.86108,-156.67023,POINT (-156.67023 20.86108)
14353142,Lahaina,Maui,20.861,-156.66863,POINT (-156.66863 20.861)
13069840,Primary Urban Center,Honolulu,21.2832,-157.82852,POINT (-157.82852 21.2832)
14353653,Lahaina,Maui,20.86044,-156.66815,POINT (-156.66815 20.86044)
14357814,Kihei-Makena,Maui,20.71288,-156.44428,POINT (-156.44428 20.71288)
14113583,Primary Urban Center,Honolulu,21.27975,-157.82413,POINT (-157.82413 21.27975)
13078624,Puna,Hawaii,19.51183,-154.90909,POINT (-154.90909 19.51183)
13081584,Kihei-Makena,Maui,20.6987,-156.44008,POINT (-156.44008 20.6987)
13083858,Waianae,Honolulu,21.46066,-158.21287,POINT (-158.21287 21.46066)
13093939,Kihei-Makena,Maui,20.76541,-156.45902,POINT (-156.45902 20.76541)
13093965,Koolauloa,Honolulu,21.64751,-157.91764,POINT (-157.91764 21.64751)
13094366,Kapaa-Wailua,Kauai,22.05287,-159.32837,POINT (-159.32837 22.05287)
13095465,South Kohala,Hawaii,19.91656,-155.87797,POINT (-155.87797 19.91656)
14113584,Primary Urban Center,Honolulu,21.27486,-157.81828,POINT (-157.81828 21.27486)
14113585,Primary Urban Center,Honolulu,21.27486,-157.81828,POINT (-157.81828 21.27486)
14372685,Kihei-Makena,Maui,20.76433,-156.45709,POINT (-156.45709 20.76433)
14390179,Primary Urban Center,Honolulu,21.27498,-157.82326,POINT (-157.82326 21.27498)
14390661,Primary Urban Center,Honolulu,21.28694,-157.83264,POINT (-157.83264 21.28694)
13099561,North Shore Kauai,Kauai,22.21765,-159.49153,POINT (-159.49153 22.21765)
14391237,Koolaupoko,Honolulu,21.41618,-157.81659,POINT (-157.81659 21.41618)
14399431,Primary Urban Center,Honolulu,21.28694,-157.83264,POINT (-157.83264 21.28694)
14115297,Primary Urban Center,Honolulu,21.27454,-157.8204,POINT (-157.8204 21.27454)
14119788,Primary Urban Center,Honolulu,21.2623,-157.82115,POINT (-157.82115 21.2623)
14119790,Primary Urban Center,Honolulu,21.262304,-157.821152,POINT (-157.821152 21.262304)
13100034,Primary Urban Center,Honolulu,21.26294,-157.82047,POINT (-157.82047 21.26294)
13100180,Primary Urban Center,Honolulu,21.27594,-157.82309,POINT (-157.82309 21.27594)
14119791,Primary Urban Center,Honolulu,21.262304,-157.821152,POINT (-157.821152 21.262304)
14403493,Lahaina,Maui,20.91514,-156.69537,POINT (-156.69537 20.91514)
14404393,East Honolulu,Honolulu,21.29049,-157.70891,POINT (-157.70891 21.29049)
13100450,Primary Urban Center,Honolulu,21.27594,-157.82309,POINT (-157.82309 21.27594)
14405901,Primary Urban Center,Honolulu,21.28694,-157.83264,POINT (-157.83264 21.28694)
14119795,Primary Urban Center,Honolulu,21.28544,-157.83804,POINT (-157.83804 21.28544)
14119796,Primary Urban Center,Honolulu,21.27834,-157.83316,POINT (-157.83316 21.27834)
14119797,Primary Urban Center,Honolulu,21.28544,-157.83804,POINT (-157.83804 21.28544)
13100490,Primary Urban Center,Honolulu,21.27594,-157.82309,POINT (-157.82309 21.27594)
14119798,Primary Urban Center,Honolulu,21.28651,-157.83646,POINT (-157.83646 21.28651)
14406888,North Kona,Hawaii,19.64092,-155.99489,POINT (-155.99489 19.64092)
14410383,Primary Urban Center,Honolulu,21.2791,-157.82688,POINT (-157.82688 21.2791)
14426136,Koolaupoko,Honolulu,21.41149,-157.74347,POINT (-157.74347 21.41149)
14427730,Lahaina,Maui,20.95225,-156.68603,POINT (-156.68603 20.95225)
14452537,Primary Urban Center,Honolulu,21.28791,-157.83246,POINT (-157.83246 21.28791)
14119799,Primary Urban Center,Honolulu,21.274313,-157.821259,POINT (-157.821259 21.274313)
14119803,Primary Urban Center,Honolulu,21.274313,-157.821259,POINT (-157.821259 21.274313)
