id,neighbourhood_cleansed,latitude,longitude
2056151.00,Primary Urban Center,21.26,-157.80
2243590.00,North Shore Kauai,22.21,-159.41
2056192.00,Kihei-Makena,20.73,-156.45
1893707.00,Primary Urban Center,21.27,-157.82
1897753.00,Kihei-Makena,20.77,-156.46
2248486.00,Koolauloa,21.60,-157.90
2710456.00,Kihei-Makena,20.70,-156.43
2711157.00,North Kona,19.72,-155.98
2062382.00,North Shore Kauai,22.20,-159.50
2079903.00,Kihei-Makena,20.76,-156.46
2250982.00,Lahaina,20.87,-156.68
2088200.00,Primary Urban Center,21.29,-157.84
2712170.00,North Kona,19.72,-156.02
2257518.00,Primary Urban Center,21.28,-157.82
2721429.00,North Kona,19.64,-155.97
2091745.00,South Kohala,19.96,-155.86
2123817.00,Primary Urban Center,21.27,-157.82
2128762.00,Kihei-Makena,20.76,-156.46
2263918.00,North Shore Oahu,21.65,-158.04
2130784.00,North Kona,19.63,-155.99
2721983.00,Koloa-Poipu,21.88,-159.46
2134954.00,Kapaa-Wailua,22.06,-159.38
2277295.00,South Hilo,19.72,-155.08
2135131.00,Puna,19.60,-154.94
2136285.00,Kihei-Makena,20.76,-156.46
2726709.00,North Shore Kauai,22.21,-159.50
2737556.00,Puna,19.52,-154.85
2739066.00,Kihei-Makena,20.75,-156.46
2740666.00,South Hilo,19.86,-155.13
2279098.00,Lahaina,20.88,-156.69
2746940.00,South Hilo,19.85,-155.09
2752416.00,Hana,20.78,-156.02
2758420.00,North Kona,19.74,-156.05
2136529.00,South Kona,19.27,-155.87
2138981.00,North Kona,19.68,-155.97
2139339.00,North Kona,19.68,-155.97
2142960.00,Primary Urban Center,21.29,-157.84
2144637.00,Kihei-Makena,20.76,-156.46
2284274.00,Puna,19.42,-154.96
2148940.00,Koolaupoko,21.33,-157.68
2762722.00,Kihei-Makena,20.76,-156.46
2777545.00,Kau,19.13,-155.51
2285330.00,Lahaina,20.97,-156.68
2777809.00,North Kona,19.62,-155.99
2150021.00,North Shore Kauai,22.22,-159.47
2286499.00,Primary Urban Center,21.30,-157.80
2151971.00,Lahaina,20.97,-156.68
2778066.00,Primary Urban Center,21.29,-157.84
2785077.00,South Kona,19.36,-155.87
2785132.00,South Kona,19.36,-155.87
2296781.00,Puna,19.54,-154.86
2795809.00,South Kona,19.30,-155.88
2159366.00,Kau,19.06,-155.65
2160805.00,North Kona,19.68,-155.96
2804410.00,South Kohala,20.03,-155.70
2811522.00,North Kona,19.68,-155.97
2163531.00,Puna,19.46,-154.85
2303459.00,Primary Urban Center,21.28,-157.82
2170921.00,South Kohala,19.96,-155.79
2811961.00,East Honolulu,21.28,-157.74
2310670.00,North Shore Kauai,22.22,-159.44
2817401.00,Lihue,22.01,-159.34
2177789.00,Kihei-Makena,20.72,-156.45
2311176.00,Kihei-Makena,20.78,-156.47
2191014.00,Koolaupoko,21.38,-157.73
2817747.00,South Kona,19.21,-155.90
2315252.00,Primary Urban Center,21.28,-157.82
2823307.00,Kihei-Makena,20.76,-156.46
2319176.00,North Shore Oahu,21.67,-158.05
2832261.00,Primary Urban Center,21.26,-157.82
2836136.00,South Kohala,19.92,-155.88
2194493.00,Koolauloa,21.62,-157.91
2194501.00,Kihei-Makena,20.72,-156.45
2320322.00,Hamakua,20.08,-155.47
2199072.00,East Honolulu,21.27,-157.70
2858558.00,Kihei-Makena,20.72,-156.44
2343812.00,Primary Urban Center,21.28,-157.83
2206853.00,Molokai,21.19,-157.24
2351577.00,Waianae,21.48,-158.20
2210287.00,Lahaina,20.98,-156.68
2217726.00,Kihei-Makena,20.74,-156.45
2226994.00,Kihei-Makena,20.80,-156.50
2867317.00,Puna,19.41,-154.93
2373561.00,Koolauloa,21.65,-157.92
2874566.00,North Kona,19.58,-155.97
2875261.00,Kihei-Makena,20.76,-156.46
2227842.00,Koolaupoko,21.39,-157.73
2228088.00,Koolaupoko,21.39,-157.73
2228180.00,Koolaupoko,21.39,-157.73
2228243.00,Koolaupoko,21.39,-157.73
2228723.00,Koolaupoko,21.39,-157.73
2387051.00,Kihei-Makena,20.76,-156.46
2228762.00,Koolaupoko,21.39,-157.73
2228778.00,Koolaupoko,21.39,-157.73
2875813.00,Ewa,21.31,-158.00
2881549.00,Kapaa-Wailua,22.06,-159.32
2881807.00,Koloa-Poipu,21.88,-159.47
2391884.00,Waimea-Kekaha,21.97,-159.71
2894122.00,Puna,19.59,-154.94
2232043.00,North Kona,19.63,-155.99
2236449.00,Kihei-Makena,20.79,-156.51
2393641.00,Waianae,21.48,-158.20
2897688.00,Lahaina,20.97,-156.68
2898000.00,Lahaina,20.97,-156.68
2236758.00,Waianae,21.46,-158.21
2405563.00,Waimea-Kekaha,21.95,-159.67
2237000.00,Ewa,21.33,-158.12
2898404.00,Lihue,22.01,-159.34
2405797.00,Kihei-Makena,20.71,-156.44
3073414.00,Koloa-Poipu,21.88,-159.47
2407312.00,North Shore Oahu,21.68,-158.04
3075567.00,Ewa,21.34,-158.12
2900218.00,Primary Urban Center,21.30,-157.83
2904989.00,Koloa-Poipu,21.87,-159.45
2431014.00,Paia-Haiku,20.92,-156.32
2908135.00,Kapaa-Wailua,22.06,-159.32
2453014.00,South Hilo,19.78,-155.09
2918627.00,Koolaupoko,21.33,-157.70
2926021.00,South Kona,19.47,-155.92
3083742.00,Kapaa-Wailua,22.05,-159.33
3093150.00,North Shore Oahu,21.68,-158.04
2453603.00,Lahaina,20.87,-156.68
3093329.00,Waianae,21.47,-158.22
2454425.00,Lahaina,20.89,-156.68
3113400.00,Lahaina,20.96,-156.69
2941583.00,Kapaa-Wailua,22.07,-159.32
2941675.00,South Hilo,19.88,-155.12
2942033.00,South Hilo,19.89,-155.12
2455234.00,North Kona,19.57,-155.97
2943440.00,Koloa-Poipu,21.88,-159.47
2943911.00,Kihei-Makena,20.75,-156.46
2949105.00,North Shore Kauai,22.21,-159.50
3114944.00,Puna,19.52,-154.84
2461010.00,Lahaina,20.87,-156.67
3124666.00,Kihei-Makena,20.75,-156.46
2959153.00,Kihei-Makena,20.79,-156.47
2461188.00,Kihei-Makena,20.76,-156.46
2960135.00,Primary Urban Center,21.27,-157.82
3125163.00,Lahaina,20.93,-156.69
2461634.00,South Hilo,19.67,-155.09
3125190.00,North Kona,19.65,-155.96
2960499.00,Waimea-Kekaha,21.96,-159.70
2961038.00,South Kona,19.47,-155.92
2969132.00,Lahaina,20.98,-156.67
2969133.00,Lahaina,20.98,-156.67
2980190.00,Kihei-Makena,20.76,-156.46
2987705.00,Makawao-Pukalani-Kula,20.78,-156.31
2988859.00,Kapaa-Wailua,22.06,-159.33
2988941.00,Lihue,22.03,-159.34
2989578.00,Koolauloa,21.65,-157.93
2989860.00,Primary Urban Center,21.28,-157.84
2996275.00,Primary Urban Center,21.28,-157.82
2997698.00,South Kona,19.45,-155.88
2999171.00,Kihei-Makena,20.71,-156.44
3005946.00,South Kona,19.47,-155.90
3007381.00,Primary Urban Center,21.26,-157.79
3021979.00,North Shore Oahu,21.67,-158.04
3022085.00,Koolaupoko,21.40,-157.74
3032179.00,Wailuku-Kahului,20.91,-156.40
3038383.00,South Kona,19.45,-155.88
3043727.00,Koolaupoko,21.39,-157.74
3048144.00,Kau,19.44,-155.25
3051306.00,Primary Urban Center,21.28,-157.83
3052786.00,Kihei-Makena,20.71,-156.44
3069361.00,Puna,19.46,-154.94
3069397.00,Kihei-Makena,20.73,-156.45
3125795.00,Lahaina,20.94,-156.69
3145678.00,Kihei-Makena,20.71,-156.44
3153127.00,Puna,19.40,-154.93
3158310.00,Kau,19.08,-155.81
3163508.00,North Shore Oahu,21.67,-158.05
3163686.00,North Shore Oahu,21.67,-158.04
3163832.00,North Shore Oahu,21.67,-158.04
3468999.00,Puna,19.45,-155.13
2462230.00,Lahaina,20.88,-156.69
3478308.00,Lahaina,20.96,-156.68
3478528.00,Ewa,21.34,-158.12
3479773.00,Kihei-Makena,20.77,-156.46
3163942.00,North Shore Oahu,21.67,-158.04
3190978.00,Kihei-Makena,20.72,-156.44
3193480.00,Primary Urban Center,21.28,-157.83
2468439.00,Koloa-Poipu,21.88,-159.48
3194388.00,Primary Urban Center,21.28,-157.83
3198470.00,Puna,19.50,-155.10
3204840.00,Primary Urban Center,21.28,-157.84
3209027.00,Lahaina,20.94,-156.69
3504761.00,Kihei-Makena,20.73,-156.45
3507916.00,Kapaa-Wailua,22.07,-159.32
2483028.00,South Hilo,19.71,-155.09
3518016.00,Kapaa-Wailua,22.05,-159.33
3219880.00,Primary Urban Center,21.28,-157.82
2488234.00,Puna,19.55,-155.05
3220225.00,Primary Urban Center,21.28,-157.82
3543600.00,North Kona,19.64,-155.99
3553264.00,Koloa-Poipu,21.88,-159.45
2489081.00,Puna,19.55,-155.05
3560969.00,North Kona,19.57,-155.96
3565788.00,Lahaina,20.97,-156.68
3220245.00,Primary Urban Center,21.27,-157.82
3230794.00,Molokai,21.19,-157.24
2489837.00,Makawao-Pukalani-Kula,20.85,-156.31
3231139.00,Lahaina,20.96,-156.69
3565840.00,North Kona,19.63,-155.99
3568149.00,Lahaina,20.95,-156.69
2496505.00,Primary Urban Center,21.28,-157.83
2530337.00,Primary Urban Center,21.31,-157.85
3569146.00,North Kona,19.64,-155.99
3569802.00,North Kona,19.62,-155.99
3247079.00,North Shore Oahu,21.68,-158.04
2530503.00,Kihei-Makena,20.76,-156.46
3249086.00,Paia-Haiku,20.91,-156.28
3258053.00,Kihei-Makena,20.80,-156.51
3583243.00,Ewa,21.34,-158.12
2548147.00,Koloa-Poipu,21.88,-159.46
3583642.00,Ewa,21.34,-158.12
3263308.00,Kihei-Makena,20.69,-156.44
3264864.00,Lahaina,20.97,-156.68
2553209.00,Hamakua,20.08,-155.47
3586303.00,Puna,19.59,-155.04
2564868.00,Kapaa-Wailua,22.06,-159.33
3595448.00,Paia-Haiku,20.93,-156.37
3603890.00,North Kona,19.58,-155.97
3264951.00,North Kona,19.61,-155.97
2571883.00,Hamakua,20.08,-155.47
3264982.00,North Kona,19.61,-155.97
3269118.00,Primary Urban Center,21.28,-157.83
2572022.00,Koolauloa,21.65,-157.93
3270926.00,Koloa-Poipu,21.88,-159.45
3605403.00,Paia-Haiku,20.93,-156.37
3611515.00,Ewa,21.33,-158.12
2578814.00,Kihei-Makena,20.73,-156.45
3282420.00,Primary Urban Center,21.28,-157.83
2584102.00,North Shore Kauai,22.22,-159.48
3291756.00,South Kona,19.48,-155.92
3614074.00,Kihei-Makena,20.72,-156.45
2584681.00,Puna,19.52,-155.00
3629230.00,Paia-Haiku,20.92,-156.28
3292044.00,South Kona,19.48,-155.92
3293387.00,Koolauloa,21.70,-158.00
2587328.00,South Kona,19.30,-155.87
3293468.00,Koloa-Poipu,21.88,-159.48
3629657.00,Kihei-Makena,20.77,-156.46
2594944.00,Puna,19.36,-154.96
3652372.00,Lahaina,20.95,-156.69
3652896.00,Lahaina,20.96,-156.69
3294207.00,Primary Urban Center,21.28,-157.82
3309173.00,Koloa-Poipu,21.88,-159.46
3330170.00,Lahaina,20.96,-156.68
2602508.00,South Kona,19.45,-155.88
3340013.00,North Kona,19.63,-155.99
3668366.00,North Kona,19.60,-155.97
2615058.00,Puna,19.50,-155.15
3670774.00,Kihei-Makena,20.71,-156.45
3676520.00,Paia-Haiku,20.92,-156.31
3343852.00,Kihei-Makena,20.72,-156.44
2619024.00,Primary Urban Center,21.28,-157.82
3345687.00,South Kohala,20.02,-155.67
3351931.00,Primary Urban Center,21.28,-157.83
3364375.00,Kau,19.11,-155.74
3677356.00,Kihei-Makena,20.69,-156.44
3678226.00,Kihei-Makena,20.76,-156.46
3679100.00,Makawao-Pukalani-Kula,20.75,-156.33
3688436.00,Molokai,21.18,-157.24
2620844.00,South Kona,19.47,-155.92
3372143.00,South Kona,19.32,-155.88
2620982.00,South Kona,19.48,-155.92
2621009.00,Puna,19.40,-154.92
3372378.00,South Kohala,19.95,-155.86
3697787.00,Puna,19.41,-154.92
3697914.00,Puna,19.41,-154.92
3703442.00,Kihei-Makena,20.72,-156.45
2627757.00,Kihei-Makena,20.69,-156.44
3704674.00,Kihei-Makena,20.76,-156.46
3705078.00,Kihei-Makena,20.76,-156.46
3705091.00,South Kohala,19.93,-155.79
3386000.00,Primary Urban Center,21.29,-157.83
3386018.00,Kihei-Makena,20.72,-156.45
2637852.00,North Shore Oahu,21.69,-158.02
3386365.00,North Kona,19.59,-155.97
3705286.00,Lahaina,20.97,-156.68
2641460.00,Kihei-Makena,20.79,-156.51
3705597.00,Kihei-Makena,20.76,-156.46
2654102.00,Puna,19.55,-155.05
3705599.00,Lahaina,20.94,-156.69
3705754.00,Koloa-Poipu,21.87,-159.45
3386769.00,Primary Urban Center,21.28,-157.82
3405044.00,Kihei-Makena,20.71,-156.44
2658879.00,Kapaa-Wailua,22.05,-159.33
3406684.00,Ewa,21.34,-158.12
3709828.00,Lahaina,20.96,-156.68
3727986.00,Koolaupoko,21.46,-157.85
2675116.00,Waianae,21.48,-158.22
3740966.00,Lahaina,20.92,-156.70
3741820.00,Lahaina,20.92,-156.70
3415083.00,Kapaa-Wailua,22.07,-159.32
2676177.00,Ewa,21.33,-158.12
3742608.00,Kihei-Makena,20.73,-156.45
3743772.00,Primary Urban Center,21.36,-157.86
3415727.00,South Hilo,19.80,-155.09
2677300.00,Kapaa-Wailua,22.05,-159.33
3416142.00,Ewa,21.34,-158.12
3424621.00,Kapaa-Wailua,22.07,-159.32
3745298.00,Koolaupoko,21.39,-157.73
3753370.00,South Kohala,20.02,-155.81
3759486.00,Lahaina,20.86,-156.67
3761252.00,Kapaa-Wailua,22.05,-159.33
3761678.00,North Shore Oahu,21.58,-158.16
2684870.00,South Hilo,19.67,-155.08
3767574.00,Kihei-Makena,20.78,-156.47
3425630.00,Ewa,21.34,-158.12
3441494.00,Waimea-Kekaha,21.95,-159.67
2687028.00,North Shore Oahu,21.68,-158.03
3441643.00,Waimea-Kekaha,21.96,-159.67
3441705.00,Waimea-Kekaha,21.95,-159.67
3767589.00,Lahaina,20.92,-156.70
2687957.00,Koolaupoko,21.39,-157.72
3768103.00,Kihei-Makena,20.76,-156.46
3775749.00,North Kona,19.66,-155.95
3442422.00,Ewa,21.34,-158.12
2694000.00,North Shore Oahu,21.61,-158.10
3443344.00,Lihue,22.01,-159.34
3782743.00,North Kona,19.64,-155.99
3801533.00,North Shore Oahu,21.68,-158.04
2695178.00,North Kohala,20.23,-155.80
3802584.00,Primary Urban Center,21.28,-157.80
3455364.00,Ewa,21.34,-158.12
2695820.00,Primary Urban Center,21.27,-157.82
3457965.00,Ewa,21.34,-158.12
2695957.00,North Kona,19.63,-155.99
3458161.00,Primary Urban Center,21.28,-157.83
3810776.00,North Shore Oahu,21.65,-158.06
2696123.00,South Hilo,19.88,-155.13
3827999.00,North Kona,19.68,-155.98
3828601.00,Lahaina,20.92,-156.69
3459048.00,Ewa,21.34,-158.12
2704139.00,North Kohala,20.22,-155.80
3464616.00,North Kona,19.62,-155.99
3904824.00,Primary Urban Center,21.28,-157.83
3828842.00,Lahaina,20.92,-156.70
3829260.00,Lahaina,20.88,-156.67
4286947.00,Waianae,21.46,-158.20
3834977.00,Lahaina,20.92,-156.69
3907412.00,North Shore Kauai,22.22,-159.47
3909460.00,North Shore Oahu,21.67,-158.04
4289880.00,Primary Urban Center,21.28,-157.83
3917582.00,Kihei-Makena,20.71,-156.44
3930452.00,Kihei-Makena,20.76,-156.46
3835156.00,North Shore Kauai,22.19,-159.33
4294289.00,North Shore Oahu,21.68,-158.04
4316691.00,Koloa-Poipu,21.87,-159.44
3835237.00,North Shore Kauai,22.22,-159.47
3836471.00,Lahaina,20.92,-156.70
3840746.00,Paia-Haiku,20.92,-156.31
3933049.00,Paia-Haiku,20.93,-156.37
3933175.00,North Kona,19.72,-156.00
3946777.00,South Hilo,19.71,-155.07
3951395.00,Kihei-Makena,20.72,-156.45
3961051.00,Primary Urban Center,21.35,-157.92
3863139.00,South Kohala,19.94,-155.78
3871050.00,Kihei-Makena,20.76,-156.46
4323820.00,Waianae,21.48,-158.20
3875669.00,Kihei-Makena,20.79,-156.51
4325653.00,North Kona,19.56,-155.96
3968980.00,North Shore Oahu,21.68,-158.04
3969027.00,Lahaina,20.88,-156.68
3971752.00,South Hilo,19.71,-155.07
3885174.00,North Shore Oahu,21.68,-158.03
3890674.00,Primary Urban Center,21.28,-157.82
3891530.00,Lahaina,20.86,-156.67
3897324.00,Kihei-Makena,20.71,-156.44
3972272.00,Puna,19.52,-154.85
4332661.00,Koloa-Poipu,21.87,-159.44
3973510.00,North Kona,19.62,-155.98
3980005.00,South Hilo,19.71,-155.07
4811124.00,North Shore Kauai,22.22,-159.48
4811396.00,North Kohala,20.24,-155.88
4357629.00,Puna,19.55,-154.90
4814617.00,Primary Urban Center,21.28,-157.83
4816924.00,Puna,19.47,-154.85
4817243.00,Puna,19.47,-154.85
4817563.00,North Kona,19.64,-155.99
4823662.00,Kapaa-Wailua,22.06,-159.32
3980526.00,South Hilo,19.71,-155.07
3981183.00,Kihei-Makena,20.70,-156.43
4359370.00,Primary Urban Center,21.28,-157.82
3986305.00,Koolaupoko,21.41,-157.75
3986898.00,Koolaupoko,21.38,-157.71
3986979.00,Koolaupoko,21.40,-157.75
3987081.00,Lahaina,20.96,-156.68
4840020.00,South Kohala,19.95,-155.86
4842325.00,Kapaa-Wailua,22.07,-159.32
4855269.00,East Honolulu,21.28,-157.76
3987292.00,Primary Urban Center,21.27,-157.79
3997796.00,Kihei-Makena,20.72,-156.45
4000441.00,Primary Urban Center,21.28,-157.79
4004938.00,Kihei-Makena,20.72,-156.44
4360347.00,Kihei-Makena,20.70,-156.44
4008081.00,North Shore Oahu,21.68,-158.04
4376335.00,Puna,19.43,-155.21
4015861.00,Primary Urban Center,21.29,-157.83
4857597.00,Primary Urban Center,21.28,-157.83
4394873.00,North Kohala,20.23,-155.87
4865314.00,Primary Urban Center,21.27,-157.82
4868423.00,Paia-Haiku,20.92,-156.29
4025084.00,South Kona,19.44,-155.89
4396929.00,North Kona,19.59,-155.97
4032300.00,Kihei-Makena,20.71,-156.44
4032531.00,Puna,19.54,-154.99
4869428.00,Koloa-Poipu,21.88,-159.48
4412650.00,Koolaupoko,21.40,-157.74
4412714.00,Koolaupoko,21.41,-157.78
4416745.00,Primary Urban Center,21.28,-157.82
4881554.00,Koolaupoko,21.40,-157.73
4891110.00,Primary Urban Center,21.29,-157.84
4891339.00,South Kona,19.45,-155.88
4896411.00,Puna,19.43,-155.21
4898203.00,Primary Urban Center,21.28,-157.84
4040495.00,Paia-Haiku,20.92,-156.28
4060493.00,Koolaupoko,21.40,-157.72
4068918.00,North Kona,19.61,-155.97
4069429.00,Primary Urban Center,21.29,-157.83
4075980.00,North Shore Kauai,22.22,-159.42
4079608.00,Puna,19.62,-154.95
4083065.00,Koolaupoko,21.41,-157.74
4902958.00,Primary Urban Center,21.34,-157.83
4418313.00,South Kohala,19.94,-155.79
4913873.00,Kihei-Makena,20.80,-156.51
4930619.00,North Kona,19.58,-155.97
4084238.00,Koolaupoko,21.41,-157.79
4084470.00,Koolauloa,21.62,-157.91
4429427.00,Lahaina,20.97,-156.68
4086610.00,Primary Urban Center,21.33,-157.85
4093018.00,Koolaupoko,21.39,-157.72
4093034.00,Koolaupoko,21.40,-157.73
4933298.00,Primary Urban Center,21.29,-157.84
4431436.00,Kihei-Makena,20.72,-156.44
4933318.00,North Kona,19.54,-155.93
4439497.00,Kihei-Makena,20.76,-156.46
4948865.00,Kau,19.06,-155.77
4093532.00,Kihei-Makena,20.73,-156.45
4103390.00,Kihei-Makena,20.72,-156.44
4440597.00,Puna,19.36,-154.96
4122217.00,South Kona,19.49,-155.91
4126769.00,Kihei-Makena,20.71,-156.44
4950405.00,North Shore Kauai,22.22,-159.49
4951255.00,Kapaa-Wailua,22.07,-159.32
4977910.00,Koolaupoko,21.40,-157.73
4445331.00,North Kona,19.60,-155.97
4978930.00,Ewa,21.34,-158.12
4979272.00,Kihei-Makena,20.71,-156.44
4980012.00,Primary Urban Center,21.27,-157.82
4141351.00,Lahaina,20.92,-156.69
4144638.00,Kihei-Makena,20.76,-156.46
4447107.00,Koloa-Poipu,21.88,-159.46
4145983.00,South Hilo,19.71,-155.07
4981921.00,South Kohala,19.92,-155.88
4477806.00,South Hilo,19.86,-155.11
4477903.00,South Hilo,19.86,-155.11
4987677.00,North Kona,19.60,-155.96
4989130.00,South Hilo,19.71,-155.09
4993354.00,Primary Urban Center,21.28,-157.83
4150563.00,North Shore Kauai,22.22,-159.48
4183329.00,Primary Urban Center,21.28,-157.83
4183585.00,Primary Urban Center,21.28,-157.83
4191437.00,South Hilo,19.85,-155.15
4198627.00,Puna,19.36,-154.96
4199107.00,South Hilo,19.73,-155.02
4205072.00,North Kona,19.73,-155.99
4211157.00,Kihei-Makena,20.76,-156.46
4212091.00,Koolaupoko,21.38,-157.73
5006145.00,Kapaa-Wailua,22.05,-159.37
5015823.00,Lahaina,20.93,-156.69
4482131.00,North Kona,19.62,-155.99
5015918.00,Ewa,21.34,-158.12
4217973.00,North Shore Oahu,21.58,-158.14
4227861.00,Kihei-Makena,20.69,-156.43
4228446.00,North Kona,19.63,-155.99
4483918.00,Kihei-Makena,20.76,-156.46
4233461.00,North Kona,19.60,-155.96
5020849.00,Lahaina,20.99,-156.67
4485832.00,South Hilo,19.72,-155.10
5029015.00,Paia-Haiku,20.92,-156.31
4233528.00,North Kona,19.60,-155.96
4235882.00,North Shore Kauai,22.23,-159.48
4492412.00,Kau,19.44,-155.27
5039851.00,Lahaina,21.00,-156.67
5050535.00,Kapaa-Wailua,22.07,-159.32
4492957.00,Kau,19.44,-155.27
4493461.00,Koolauloa,21.70,-158.00
5051063.00,Koloa-Poipu,21.88,-159.48
4236549.00,Puna,19.52,-154.85
4244004.00,Lahaina,20.99,-156.67
4250500.00,North Kona,19.60,-155.96
4495532.00,Lahaina,20.87,-156.68
4504329.00,Kapaa-Wailua,22.07,-159.32
4525829.00,North Kohala,20.23,-155.83
4256582.00,Primary Urban Center,21.28,-157.82
4262685.00,Lahaina,20.96,-156.69
5060498.00,Primary Urban Center,21.28,-157.84
4567048.00,Puna,19.55,-155.05
5065551.00,Koolaupoko,21.40,-157.74
5066335.00,Kihei-Makena,20.76,-156.46
5076603.00,Makawao-Pukalani-Kula,20.85,-156.31
4263610.00,South Hilo,19.88,-155.14
4264021.00,Paia-Haiku,20.91,-156.38
4265366.00,Puna,19.39,-154.93
4567856.00,Waianae,21.48,-158.23
4271182.00,North Kona,19.61,-155.97
4277251.00,Waianae,21.46,-158.20
5078190.00,Primary Urban Center,21.31,-157.80
4573172.00,Puna,19.41,-154.96
4575942.00,Kihei-Makena,20.69,-156.43
5085477.00,Kihei-Makena,20.70,-156.44
4278602.00,North Shore Oahu,21.68,-158.04
5250453.00,North Kona,19.56,-155.96
5259188.00,Lahaina,20.86,-156.67
5113100.00,Lahaina,20.97,-156.68
4583439.00,Koolaupoko,21.42,-157.75
5115728.00,North Shore Oahu,21.66,-158.05
5259230.00,South Hilo,19.76,-155.09
5259604.00,South Kona,19.31,-155.88
4588477.00,South Hilo,19.72,-155.09
5260343.00,South Kohala,19.95,-155.86
5124191.00,Lahaina,20.96,-156.69
4615180.00,Koolauloa,21.70,-157.99
5124898.00,Kihei-Makena,20.69,-156.44
5263044.00,Ewa,21.33,-158.12
5273656.00,Primary Urban Center,21.31,-157.86
5127200.00,North Shore Kauai,22.22,-159.49
4615328.00,Lahaina,20.96,-156.69
5278484.00,Kapaa-Wailua,22.06,-159.32
4616238.00,Primary Urban Center,21.28,-157.83
5278594.00,North Shore Kauai,22.22,-159.48
5279549.00,Lahaina,20.88,-156.68
5280111.00,Primary Urban Center,21.27,-157.82
5160612.00,Kihei-Makena,20.76,-156.46
5160858.00,North Kona,19.59,-155.97
4617127.00,South Kohala,20.03,-155.68
5161483.00,North Shore Oahu,21.58,-158.13
5283432.00,Kihei-Makena,20.70,-156.44
4625187.00,North Shore Oahu,21.59,-158.10
5284651.00,Kihei-Makena,20.76,-156.46
5287882.00,Kihei-Makena,20.76,-156.46
5163142.00,Puna,19.62,-154.96
5163561.00,South Kona,19.46,-155.90
5172885.00,Kihei-Makena,20.73,-156.45
4645191.00,Paia-Haiku,20.91,-156.22
5174602.00,Puna,19.56,-155.06
5287927.00,Primary Urban Center,21.27,-157.82
5288332.00,Ewa,21.34,-158.12
4651264.00,Puna,19.41,-154.92
5294896.00,Kapaa-Wailua,22.05,-159.33
5200624.00,Koloa-Poipu,21.87,-159.45
4653948.00,Puna,19.42,-154.89
